@RELATION Iris_splits

@ATTRIBUTE type {TRAIN,TEST}
@ATTRIBUTE rowid STRING
@ATTRIBUTE fold INTEGER
@ATTRIBUTE repeat INTEGER

@DATA
TRAIN,69,8,0
TRAIN,147,8,0
TRAIN,100,8,0
TRAIN,117,8,0
TRAIN,133,8,0
TRAIN,148,8,0
TRAIN,32,8,0
TRAIN,17,8,0
TRAIN,39,8,0
TRAIN,14,8,0
TRAIN,26,8,0
TRAIN,50,8,0
TRAIN,52,8,0
TRAIN,73,8,0
TRAIN,77,8,0
TRAIN,83,8,0
TRAIN,124,8,0
TRAIN,107,8,0
TRAIN,121,8,0
TRAIN,138,8,0
TRAIN,139,8,0
TRAIN,23,8,0
TRAIN,21,8,0
TRAIN,9,8,0
TRAIN,1,8,0
TRAIN,35,8,0
TRAIN,91,8,0
TRAIN,54,8,0
TRAIN,72,8,0
TRAIN,67,8,0
TRAIN,84,8,0
TRAIN,128,8,0
TRAIN,116,8,0
TRAIN,108,8,0
TRAIN,136,8,0
TRAIN,101,8,0
TRAIN,36,8,0
TRAIN,27,8,0
TRAIN,47,8,0
TRAIN,31,8,0
TRAIN,22,8,0
TRAIN,64,8,0
TRAIN,81,8,0
TRAIN,82,8,0
TRAIN,57,8,0
TRAIN,78,8,0
TRAIN,142,8,0
TRAIN,123,8,0
TRAIN,140,8,0
TRAIN,149,8,0
TRAIN,118,8,0
TRAIN,18,8,0
TRAIN,4,8,0
TRAIN,28,8,0
TRAIN,19,8,0
TRAIN,5,8,0
TRAIN,68,8,0
TRAIN,60,8,0
TRAIN,89,8,0
TRAIN,86,8,0
TRAIN,56,8,0
TRAIN,141,8,0
TRAIN,130,8,0
TRAIN,126,8,0
TRAIN,125,8,0
TRAIN,132,8,0
TRAIN,0,8,0
TRAIN,6,8,0
TRAIN,43,8,0
TRAIN,2,8,0
TRAIN,41,8,0
TRAIN,74,8,0
TRAIN,95,8,0
TRAIN,70,8,0
TRAIN,66,8,0
TRAIN,79,8,0
TRAIN,135,8,0
TRAIN,143,8,0
TRAIN,120,8,0
TRAIN,144,8,0
TRAIN,122,8,0
TRAIN,37,8,0
TRAIN,3,8,0
TRAIN,40,8,0
TRAIN,30,8,0
TRAIN,25,8,0
TRAIN,65,8,0
TRAIN,97,8,0
TRAIN,85,8,0
TRAIN,93,8,0
TRAIN,94,8,0
TRAIN,129,8,0
TRAIN,145,8,0
TRAIN,112,8,0
TRAIN,137,8,0
TRAIN,134,8,0
TRAIN,33,8,0
TRAIN,45,8,0
TRAIN,11,8,0
TRAIN,42,8,0
TRAIN,29,8,0
TRAIN,76,8,0
TRAIN,80,8,0
TRAIN,51,8,0
TRAIN,96,8,0
TRAIN,53,8,0
TRAIN,113,8,0
TRAIN,103,8,0
TRAIN,115,8,0
TRAIN,111,8,0
TRAIN,109,8,0
TRAIN,12,8,0
TRAIN,10,8,0
TRAIN,16,8,0
TRAIN,48,8,0
TRAIN,44,8,0
TRAIN,87,8,0
TRAIN,55,8,0
TRAIN,90,8,0
TRAIN,61,8,0
TRAIN,58,8,0
TRAIN,140,9,1
TRAIN,123,9,1
TRAIN,110,9,1
TRAIN,137,9,1
TRAIN,104,9,1
TRAIN,18,9,1
TRAIN,29,9,1
TRAIN,40,9,1
TRAIN,16,9,1
TRAIN,30,9,1
TRAIN,71,9,1
TRAIN,86,9,1
TRAIN,69,9,1
TRAIN,73,9,1
TRAIN,83,9,1
TRAIN,145,9,1
TRAIN,118,9,1
TRAIN,144,9,1
TRAIN,117,9,1
TRAIN,147,9,1
TRAIN,1,9,1
TRAIN,48,9,1
TRAIN,3,9,1
TRAIN,41,9,1
TRAIN,49,9,1
TRAIN,58,9,1
TRAIN,88,9,1
TRAIN,57,9,1
TRAIN,84,9,1
TRAIN,94,9,1
TRAIN,105,9,1
TRAIN,107,9,1
TRAIN,139,9,1
TRAIN,103,9,1
TRAIN,131,9,1
TRAIN,25,9,1
TRAIN,9,9,1
TRAIN,5,9,1
TRAIN,7,9,1
TRAIN,26,9,1
TRAIN,51,9,1
TRAIN,96,9,1
TRAIN,95,9,1
TRAIN,54,9,1
TRAIN,64,9,1
TRAIN,132,9,1
TRAIN,127,9,1
TRAIN,108,9,1
TRAIN,130,9,1
TRAIN,141,9,1
TRAIN,37,9,1
TRAIN,8,9,1
TRAIN,22,9,1
TRAIN,21,9,1
TRAIN,11,9,1
TRAIN,53,9,1
TRAIN,63,9,1
TRAIN,79,9,1
TRAIN,91,9,1
TRAIN,50,9,1
TRAIN,143,9,1
TRAIN,120,9,1
TRAIN,129,9,1
TRAIN,100,9,1
TRAIN,124,9,1
TRAIN,31,9,1
TRAIN,12,9,1
TRAIN,45,9,1
TRAIN,27,9,1
TRAIN,36,9,1
TRAIN,87,9,1
TRAIN,59,9,1
TRAIN,77,9,1
TRAIN,81,9,1
TRAIN,74,9,1
TRAIN,126,9,1
TRAIN,101,9,1
TRAIN,122,9,1
TRAIN,115,9,1
TRAIN,133,9,1
TRAIN,17,9,1
TRAIN,10,9,1
TRAIN,4,9,1
TRAIN,42,9,1
TRAIN,34,9,1
TRAIN,75,9,1
TRAIN,82,9,1
TRAIN,66,9,1
TRAIN,61,9,1
TRAIN,90,9,1
TRAIN,116,9,1
TRAIN,106,9,1
TRAIN,112,9,1
TRAIN,128,9,1
TRAIN,114,9,1
TRAIN,47,9,1
TRAIN,24,9,1
TRAIN,43,9,1
TRAIN,32,9,1
TRAIN,13,9,1
TRAIN,60,9,1
TRAIN,67,9,1
TRAIN,78,9,1
TRAIN,62,9,1
TRAIN,52,9,1
TRAIN,102,9,1
TRAIN,121,9,1
TRAIN,146,9,1
TRAIN,119,9,1
TRAIN,113,9,1
TRAIN,2,9,1
TRAIN,46,9,1
TRAIN,28,9,1
TRAIN,44,9,1
TRAIN,23,9,1
TRAIN,97,9,1
TRAIN,92,9,1
TRAIN,93,9,1
TRAIN,70,9,1
TRAIN,65,9,1
TRAIN,125,9,1
TRAIN,142,9,1
TRAIN,109,9,1
TRAIN,148,9,1
TRAIN,135,9,1
TRAIN,33,9,1
TRAIN,20,9,1
TRAIN,35,9,1
TRAIN,14,9,1
TRAIN,0,9,1
TRAIN,55,9,1
TRAIN,85,9,1
TRAIN,56,9,1
TRAIN,89,9,1
TRAIN,76,9,1
TRAIN,110,9,0
TRAIN,146,9,0
TRAIN,102,9,0
TRAIN,119,9,0
TRAIN,114,9,0
TRAIN,8,9,0
TRAIN,38,9,0
TRAIN,46,9,0
TRAIN,49,9,0
TRAIN,34,9,0
TRAIN,92,9,0
TRAIN,62,9,0
TRAIN,98,9,0
TRAIN,71,9,0
TRAIN,69,9,0
TRAIN,147,9,0
TRAIN,100,9,0
TRAIN,117,9,0
TRAIN,133,9,0
TRAIN,148,9,0
TRAIN,32,9,0
TRAIN,17,9,0
TRAIN,39,9,0
TRAIN,14,9,0
TRAIN,26,9,0
TRAIN,50,9,0
TRAIN,52,9,0
TRAIN,73,9,0
TRAIN,77,9,0
TRAIN,83,9,0
TRAIN,124,9,0
TRAIN,107,9,0
TRAIN,121,9,0
TRAIN,138,9,0
TRAIN,139,9,0
TRAIN,23,9,0
TRAIN,21,9,0
TRAIN,9,9,0
TRAIN,1,9,0
TRAIN,35,9,0
TRAIN,91,9,0
TRAIN,54,9,0
TRAIN,72,9,0
TRAIN,67,9,0
TRAIN,84,9,0
TRAIN,128,9,0
TRAIN,116,9,0
TRAIN,108,9,0
TRAIN,136,9,0
TRAIN,101,9,0
TRAIN,36,9,0
TRAIN,27,9,0
TRAIN,47,9,0
TRAIN,31,9,0
TRAIN,22,9,0
TRAIN,64,9,0
TRAIN,81,9,0
TRAIN,82,9,0
TRAIN,57,9,0
TRAIN,78,9,0
TRAIN,142,9,0
TRAIN,123,9,0
TRAIN,140,9,0
TRAIN,149,9,0
TRAIN,118,9,0
TRAIN,18,9,0
TRAIN,4,9,0
TRAIN,28,9,0
TRAIN,19,9,0
TRAIN,5,9,0
TRAIN,68,9,0
TRAIN,60,9,0
TRAIN,89,9,0
TRAIN,86,9,0
TRAIN,56,9,0
TRAIN,141,9,0
TRAIN,130,9,0
TRAIN,126,9,0
TRAIN,125,9,0
TRAIN,132,9,0
TRAIN,0,9,0
TRAIN,6,9,0
TRAIN,43,9,0
TRAIN,2,9,0
TRAIN,41,9,0
TRAIN,74,9,0
TRAIN,95,9,0
TRAIN,70,9,0
TRAIN,66,9,0
TRAIN,79,9,0
TRAIN,135,9,0
TRAIN,143,9,0
TRAIN,120,9,0
TRAIN,144,9,0
TRAIN,122,9,0
TRAIN,37,9,0
TRAIN,3,9,0
TRAIN,40,9,0
TRAIN,30,9,0
TRAIN,25,9,0
TRAIN,65,9,0
TRAIN,97,9,0
TRAIN,85,9,0
TRAIN,93,9,0
TRAIN,94,9,0
TRAIN,106,9,0
TRAIN,104,9,0
TRAIN,127,9,0
TRAIN,131,9,0
TRAIN,105,9,0
TRAIN,13,9,0
TRAIN,24,9,0
TRAIN,7,9,0
TRAIN,20,9,0
TRAIN,15,9,0
TRAIN,63,9,0
TRAIN,75,9,0
TRAIN,88,9,0
TRAIN,99,9,0
TRAIN,59,9,0
TRAIN,113,9,0
TRAIN,103,9,0
TRAIN,115,9,0
TRAIN,111,9,0
TRAIN,109,9,0
TRAIN,12,9,0
TRAIN,10,9,0
TRAIN,16,9,0
TRAIN,48,9,0
TRAIN,44,9,0
TRAIN,87,9,0
TRAIN,55,9,0
TRAIN,90,9,0
TRAIN,61,9,0
TRAIN,58,9,0
TEST,125,10,1
TEST,142,10,1
TEST,109,10,1
TEST,148,10,1
TEST,135,10,1
TEST,33,10,1
TEST,20,10,1
TEST,35,10,1
TEST,14,10,1
TEST,0,10,1
TEST,55,10,1
TEST,85,10,1
TEST,56,10,1
TEST,89,10,1
TEST,76,10,1
TEST,113,0,0
TEST,103,0,0
TEST,115,0,0
TEST,111,0,0
TEST,109,0,0
TEST,12,0,0
TEST,10,0,0
TEST,16,0,0
TEST,48,0,0
TEST,44,0,0
TEST,87,0,0
TEST,55,0,0
TEST,90,0,0
TEST,61,0,0
TEST,58,0,0
TEST,140,1,1
TEST,123,1,1
TEST,110,1,1
TEST,137,1,1
TEST,104,1,1
TEST,18,1,1
TEST,29,1,1
TEST,40,1,1
TEST,16,1,1
TEST,30,1,1
TEST,71,1,1
TEST,86,1,1
TEST,69,1,1
TEST,73,1,1
TEST,83,1,1
TEST,110,1,0
TEST,146,1,0
TEST,102,1,0
TEST,119,1,0
TEST,114,1,0
TEST,8,1,0
TEST,38,1,0
TEST,46,1,0
TEST,49,1,0
TEST,34,1,0
TEST,92,1,0
TEST,62,1,0
TEST,98,1,0
TEST,71,1,0
TEST,69,1,0
TEST,145,2,1
TEST,118,2,1
TEST,144,2,1
TEST,117,2,1
TEST,147,2,1
TEST,1,0,1
TEST,48,2,1
TEST,3,0,1
TEST,41,2,1
TEST,49,2,1
TEST,58,2,1
TEST,88,2,1
TEST,57,2,1
TEST,84,2,1
TEST,94,2,1
TEST,147,2,0
TEST,100,2,0
TEST,117,2,0
TEST,133,2,0
TEST,148,2,0
TEST,32,2,0
TEST,17,2,0
TEST,39,2,0
TEST,14,2,0
TEST,26,2,0
TEST,50,2,0
TEST,52,2,0
TEST,73,2,0
TEST,77,2,0
TEST,83,2,0
TEST,105,3,1
TEST,107,3,1
TEST,139,3,1
TEST,103,3,1
TEST,131,3,1
TEST,25,3,1
TEST,9,3,1
TEST,5,3,1
TEST,7,3,1
TEST,26,3,1
TEST,51,3,1
TEST,96,3,1
TEST,95,3,1
TEST,54,3,1
TEST,64,3,1
TEST,124,3,0
TEST,107,3,0
TEST,121,3,0
TEST,138,3,0
TEST,139,3,0
TEST,23,3,0
TEST,21,3,0
TEST,9,3,0
TEST,1,3,0
TEST,35,3,0
TEST,91,3,0
TEST,54,3,0
TEST,72,3,0
TEST,67,3,0
TEST,84,3,0
TEST,132,4,1
TEST,127,4,1
TEST,108,4,1
TEST,130,4,1
TEST,141,4,1
TEST,37,4,1
TEST,8,4,1
TEST,22,4,1
TEST,21,4,1
TEST,11,4,1
TEST,53,4,1
TEST,63,4,1
TEST,79,4,1
TEST,91,4,1
TEST,50,4,1
TEST,128,4,0
TEST,116,4,0
TEST,108,4,0
TEST,136,4,0
TEST,101,4,0
TEST,36,4,0
TEST,27,4,0
TEST,47,4,0
TEST,31,4,0
TEST,22,4,0
TEST,64,4,0
TEST,81,4,0
TEST,82,4,0
TEST,57,4,0
TEST,78,4,0
TEST,143,5,1
TEST,120,5,1
TEST,129,5,1
TEST,100,5,1
TEST,124,5,1
TEST,31,5,1
TEST,12,5,1
TEST,45,5,1
TEST,27,5,1
TEST,36,5,1
TEST,87,5,1
TEST,59,5,1
TEST,77,5,1
TEST,81,5,1
TEST,74,5,1
TEST,142,5,0
TEST,123,5,0
TEST,140,5,0
TEST,149,5,0
TEST,118,5,0
TEST,18,5,0
TEST,4,5,0
TEST,28,5,0
TEST,19,5,0
TEST,5,5,0
TEST,68,5,0
TEST,60,5,0
TEST,89,5,0
TEST,86,5,0
TEST,56,5,0
TEST,126,6,1
TEST,101,6,1
TEST,122,6,1
TEST,115,6,1
TEST,133,6,1
TEST,17,6,1
TEST,10,6,1
TEST,4,6,1
TEST,42,6,1
TEST,34,6,1
TEST,75,6,1
TEST,82,6,1
TEST,66,6,1
TEST,61,6,1
TEST,90,6,1
TEST,141,6,0
TEST,130,6,0
TEST,126,6,0
TEST,125,6,0
TEST,132,6,0
TEST,0,6,0
TEST,6,6,0
TEST,43,6,0
TEST,2,6,0
TEST,41,6,0
TEST,74,6,0
TEST,95,6,0
TEST,70,6,0
TEST,66,6,0
TEST,79,6,0
TEST,116,7,1
TEST,106,7,1
TEST,112,7,1
TEST,128,7,1
TEST,114,7,1
TEST,47,7,1
TEST,24,7,1
TEST,43,7,1
TEST,32,7,1
TEST,13,7,1
TEST,60,7,1
TEST,67,7,1
TEST,78,7,1
TEST,62,7,1
TEST,52,7,1
TEST,135,7,0
TEST,143,7,0
TEST,120,7,0
TEST,144,7,0
TEST,122,7,0
TEST,37,7,0
TEST,3,7,0
TEST,40,7,0
TEST,30,7,0
TEST,25,7,0
TEST,65,7,0
TEST,97,7,0
TEST,85,7,0
TEST,93,7,0
TEST,94,7,0
TEST,102,8,1
TEST,121,8,1
TEST,146,8,1
TEST,119,8,1
TEST,113,8,1
TEST,2,8,1
TEST,46,8,1
TEST,28,8,1
TEST,44,8,1
TEST,23,8,1
TEST,97,8,1
TEST,92,8,1
TEST,93,8,1
TEST,70,8,1
TEST,65,8,1
TEST,106,8,0
TEST,104,8,0
TEST,127,8,0
TEST,131,8,0
TEST,105,8,0
TEST,13,8,0
TEST,24,8,0
TEST,7,8,0
TEST,20,8,0
TEST,15,8,0
TEST,63,8,0
TEST,75,8,0
TEST,88,8,0
TEST,99,8,0
TEST,59,8,0
TEST,149,9,1
TEST,138,9,1
TEST,134,9,1
TEST,136,9,1
TEST,111,9,1
TEST,39,9,1
TEST,19,9,1
TEST,15,9,1
TEST,38,9,1
TEST,6,9,1
TEST,80,9,1
TEST,68,9,1
TEST,99,9,1
TEST,98,9,1
TEST,72,9,1
TEST,129,9,0
TEST,145,9,0
TEST,112,9,0
TEST,137,9,0
TEST,134,9,0
TEST,33,9,0
TEST,45,9,0
TEST,11,9,0
TEST,42,9,0
TEST,29,9,0
TEST,76,9,0
TEST,80,9,0
TEST,51,9,0
TEST,96,9,0
TEST,53,9,0
